Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-8227BE02,2024-01-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,17,0,On Time,,0.66,2.9,5.44,501.32,604,Standard Shipping
ORD-F226C41B,2024-06-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,17,0,On Time,,0.67,7.5,3.41,4229.27,5065,Standard Shipping
ORD-AE8733C3,2024-03-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,,0.59,2.7,1.48,5730.36,7208,Standard Shipping
ORD-81C5F1CB,2025-09-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.18,9.6,2.4,1575.89,2671,Standard Shipping
ORD-754776ED,2025-06-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.82,8.6,3.57,6651.19,7309,Standard Shipping
ORD-580193BA,2024-10-02,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.76,7.7,3.67,1833.04,2083,Standard Shipping
ORD-645F6255,2025-10-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.67,6.2,3.1,6632.4,7943,Standard Shipping
ORD-37EA4375,2024-06-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.89,8.1,2.1,2142.32,2267,Standard Shipping
ORD-A5BBF120,2025-02-18,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.5,6.1,5.07,7061.25,9415,Standard Shipping
ORD-E817C083,2025-08-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.48,4.9,1.11,5156.32,6968,Standard Shipping
ORD-9567A5D8,2024-01-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,19,0,On Time,,0.38,6.4,2.48,1437.27,2083,Standard Shipping
ORD-72530262,2024-10-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,17,0,On Time,,0.2,9.9,5.57,4361.4,7269,Standard Shipping
ORD-0EEA11EA,2025-06-09,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,8,4,Late,Port Congestion,0.58,1.5,2.52,3613.3,252,Expedited Air Freight
ORD-A1A465EE,2025-08-06,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.83,5.4,3.8,35499.26,3527,Standard Shipping
ORD-1B7BFA42,2025-06-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,16,0,On Time,,0.32,4.8,4.29,5707.02,8647,Standard Shipping
ORD-49460850,2025-03-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,19,0,On Time,,0.53,4.2,3.66,413.1,540,Standard Shipping
ORD-FFBD7D82,2024-03-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.29,3.2,3.11,6441.61,9987,Standard Shipping
ORD-3B2B9855,2025-05-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.17,5.8,0.94,2665.26,4556,Standard Shipping
ORD-9F1013E4,2024-05-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,,0.8,8.5,2.57,4602.6,5114,Standard Shipping
ORD-5757886A,2025-09-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,16,0,On Time,,0.15,7.7,4.84,4628.17,8049,Standard Shipping
ORD-FFA545B2,2025-12-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.86,2.4,2.72,2205.96,2372,Standard Shipping
ORD-6671B6CB,2025-05-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.16,2.0,5.62,2951.62,5089,Standard Shipping
ORD-342EE420,2025-08-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,28,8,Late,Severe Weather (Typhoon/Storm),0.84,4.4,4.26,9356.4,8475,Standard Shipping
ORD-D1F79C0B,2024-07-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,17,0,On Time,,0.48,3.4,4.27,6763.6,9140,Standard Shipping
ORD-7CF9E67E,2024-04-19,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,9,6,Late,Port Congestion,0.24,1.5,4.55,56152.47,4990,Expedited Air Freight
ORD-CD156397,2025-01-06,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,3,0,On Time,,0.55,8.0,0.62,1943.7,228,Standard Shipping
ORD-EB0C0B22,2024-05-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,23,3,Late,Port Congestion,0.3,7.7,3.72,6780.35,9483,Standard Shipping
ORD-C3A5CEE5,2025-03-20,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,5,2,0,On Time,,0.11,9.2,4.17,23980.44,3928,Standard Shipping
ORD-53532D48,2025-08-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,19,0,On Time,,0.79,5.4,3.01,170.94,191,Standard Shipping
ORD-09743A55,2024-08-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.51,3.7,4.6,2105.7,2789,Standard Shipping
ORD-EB0BF6EE,2024-07-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.29,9.2,3.67,2245.24,3481,Standard Shipping
ORD-0C008795,2025-11-04,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.27,3.5,5.75,9506.59,1361,Standard Shipping
ORD-103E0FAD,2025-07-01,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,5,2,0,On Time,,0.84,7.1,4.01,51571.52,5096,Standard Shipping
ORD-80C1A547,2024-04-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,17,0,On Time,,0.18,6.7,2.72,1611.29,2731,Standard Shipping
ORD-A74B68C4,2024-03-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.89,0.9,4.23,6254.01,6618,Standard Shipping
ORD-BF619D36,2024-11-18,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,,0.37,0.4,4.58,45594.29,6051,Standard Shipping
ORD-2B8436F0,2025-01-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,23,3,Late,Port Congestion,0.38,9.1,3.65,914.6,1205,Standard Shipping
ORD-195F3E51,2024-04-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,19,0,On Time,,0.57,9.8,3.61,558.92,712,Standard Shipping
ORD-760B7373,2025-11-01,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,1,0,On Time,,0.73,0.7,3.32,94407.83,9922,Standard Shipping
ORD-B0B6ED9D,2024-03-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,21,17,0,On Time,,0.88,6.9,3.07,6032.92,6418,Standard Shipping
ORD-49A4C81B,2025-11-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,21,0,On Time,Port Congestion,0.73,6.4,3.27,6829.87,7178,Standard Shipping
ORD-060B08E8,2025-03-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.88,5.2,3.14,1855.56,1974,Standard Shipping
ORD-C8084E00,2025-12-30,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.83,9.7,4.59,85763.87,8521,Standard Shipping
ORD-941A44E5,2025-01-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.71,1.7,5.19,4778.6,5589,Standard Shipping
ORD-A5E6F5B5,2025-05-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,21,18,0,On Time,,0.38,7.2,3.46,2782.08,4032,Standard Shipping
ORD-721DA124,2024-01-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,25,4,Late,Port Congestion,0.85,9.2,3.17,9915.53,9745,Standard Shipping
ORD-3D62502F,2024-01-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,26,5,Late,Port Congestion,0.76,8.7,5.35,3022.1,3122,Standard Shipping
ORD-31A4AD46,2024-09-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,,0.32,1.9,0.76,438.9,665,Standard Shipping
ORD-C0BCEC8E,2025-08-06,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,10,7,Late,Severe Weather (Typhoon/Storm),0.34,7.4,5.01,120773.66,9104,Expedited Air Freight
ORD-BB20FF8E,2024-03-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,17,0,On Time,,0.38,1.0,3.99,6617.1,9590,Standard Shipping
ORD-CC14A221,2024-04-24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.42,5.9,4.7,20977.66,2686,Standard Shipping
ORD-4AAFACF6,2024-12-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,17,0,On Time,,0.24,3.7,3.21,211.42,341,Standard Shipping
ORD-FAA85EF7,2024-08-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.37,7.0,5.1,6763.69,9874,Standard Shipping
ORD-B9746943,2025-10-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.57,8.6,2.87,1419.28,1808,Standard Shipping
ORD-D6BF9F4E,2024-07-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,21,18,0,On Time,,0.52,8.1,4.65,6075.44,7994,Standard Shipping
ORD-6137EE1D,2024-09-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,28,8,Late,Severe Weather (Typhoon/Storm),0.79,4.1,2.48,353.34,329,Standard Shipping
ORD-F8FF78C9,2024-10-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,17,0,On Time,,0.38,8.6,2.74,5882.25,8525,Standard Shipping
ORD-2467FD7A,2024-04-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.25,2.0,3.92,5240.62,8385,Standard Shipping
ORD-41220FCE,2024-06-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,,0.57,6.3,4.94,7757.37,9882,Standard Shipping
ORD-45DFF9D6,2024-02-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,19,0,On Time,,0.89,1.1,4.42,6406.16,6779,Standard Shipping
ORD-861D9F5D,2024-01-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,24,4,Late,Port Congestion,0.76,1.2,3.05,4687.06,4842,Standard Shipping
ORD-5E6217B8,2025-05-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,17,0,On Time,,0.69,7.8,3.28,4804.67,5686,Standard Shipping
ORD-4923D779,2024-04-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.51,5.3,3.88,6114.74,8099,Standard Shipping
ORD-5BDF9E63,2024-09-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.89,2.3,3.6,5631.26,5959,Standard Shipping
ORD-F6D809AD,2025-06-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.28,6.6,2.6,4413.44,6896,Standard Shipping
ORD-2496BF4C,2025-01-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,17,0,On Time,,0.53,2.5,2.33,4648.9,6077,Standard Shipping
ORD-B8B06F20,2024-01-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.82,7.1,3.08,5040.49,5539,Standard Shipping
ORD-BF2E5423,2024-04-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,18,0,On Time,,0.57,7.5,4.58,1364.33,1738,Standard Shipping
ORD-6BE71706,2024-05-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.57,5.6,4.04,1443.61,1839,Standard Shipping
ORD-0EFF97C9,2025-07-27,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.72,2.0,5.68,35843.94,3789,Standard Shipping
ORD-836909F9,2025-03-31,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,19,0,On Time,,0.81,2.4,3.09,8261.75,9129,Standard Shipping
ORD-87C95B22,2025-03-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,19,0,On Time,,0.86,5.7,4.04,849.09,913,Standard Shipping
ORD-35DC4BB7,2025-08-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.28,6.8,2.44,1081.6,1690,Standard Shipping
ORD-8F90FB54,2025-03-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,17,0,On Time,,0.85,3.6,4.17,225.7,244,Standard Shipping
ORD-05DFDBB5,2024-11-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.67,2.9,2.08,3888.59,4657,Standard Shipping
ORD-B1E69A9B,2024-07-30,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.27,1.1,1.79,54070.89,7741,Standard Shipping
ORD-CBDBED05,2024-09-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,22,3,Late,Severe Weather (Typhoon/Storm),0.75,0.3,2.23,1421.7,1354,Standard Shipping
ORD-872913F2,2024-06-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.1,3.1,3.94,569.25,1035,Standard Shipping
ORD-B92D42A3,2025-12-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,,0.27,0.8,1.68,4979.03,7841,Standard Shipping
ORD-64294D13,2024-04-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,17,0,On Time,,0.35,2.2,3.23,2739.83,4059,Standard Shipping
ORD-C34B9735,2025-10-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.19,8.2,3.58,4707.05,7911,Standard Shipping
ORD-CD700C5D,2025-07-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.63,6.7,1.82,718.83,882,Standard Shipping
ORD-6A9D6A4D,2024-10-24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,,0.11,3.6,2.99,57533.52,9424,Standard Shipping
ORD-819FF093,2024-11-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.73,9.4,4.31,6035.97,6978,Standard Shipping
ORD-BE561ECE,2025-12-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.25,9.3,1.93,586.25,938,Standard Shipping
ORD-C25DFBF1,2024-02-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,17,0,On Time,,0.62,5.5,3.71,1831.41,2261,Standard Shipping
ORD-77D3E099,2025-09-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.31,7.4,5.46,4738.27,7234,Standard Shipping
ORD-9AC4586A,2024-09-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,25,6,Late,Severe Weather (Typhoon/Storm),0.42,0.4,2.9,4960.34,5822,Standard Shipping
ORD-FAD3D2B8,2024-06-18,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,3,0,On Time,,0.69,3.0,3.65,68903.83,7413,Standard Shipping
ORD-D3C40493,2024-08-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,,0.73,6.1,5.25,414.33,479,Standard Shipping
ORD-8F6B4052,2024-06-19,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,2,0,On Time,,0.64,5.7,2.73,49122.92,5446,Standard Shipping
ORD-48240FD7,2024-05-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,17,0,On Time,,0.6,9.0,3.92,7312.8,9141,Standard Shipping
ORD-A1144B25,2025-07-22,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.72,2.8,4.5,18059.14,1909,Standard Shipping
ORD-47ED4979,2024-01-31,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,17,0,On Time,,0.47,8.3,3.33,1571.43,2138,Standard Shipping
ORD-9957F6F7,2025-02-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.74,3.0,3.93,6298.8,7240,Standard Shipping
ORD-171552CD,2025-05-06,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,2,0,On Time,,0.31,0.6,2.73,53475.51,7422,Standard Shipping
ORD-AAAF4C0F,2025-08-02,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,10,5,Late,Severe Weather (Typhoon/Storm),0.55,9.5,3.11,41293.4,2691,Expedited Air Freight
ORD-AD1296F2,2024-10-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.34,3.3,3.31,4939.91,7373,Standard Shipping
ORD-72BEDCB7,2025-10-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.35,7.1,5.53,4192.43,6211,Standard Shipping
ORD-2ABA91BD,2024-10-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.46,3.2,2.6,3374.79,4623,Standard Shipping
ORD-F6F56A27,2025-06-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,19,0,On Time,,0.84,1.2,4.03,7279.96,7913,Standard Shipping
ORD-D53ECE0B,2024-09-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.61,0.7,0.38,7009.94,8708,Standard Shipping
ORD-0F0992EF,2025-07-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.44,9.1,3.97,3983.76,5533,Standard Shipping
ORD-4388CA3C,2024-10-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,18,0,On Time,,0.62,6.2,3.77,236.52,292,Standard Shipping
ORD-6F3F2C0E,2025-07-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.26,0.6,2.41,2616.39,4153,Standard Shipping
ORD-C6E8EC2F,2024-04-25,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,3,0,On Time,,0.72,2.3,3.21,93814.82,9917,Standard Shipping
ORD-AB87BCE3,2024-09-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.59,1.7,5.9,5306.62,6675,Standard Shipping
ORD-1B14BDC6,2025-04-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,19,0,On Time,,0.47,7.5,4.02,3490.51,4749,Standard Shipping
ORD-B36AB165,2024-06-02,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.56,7.6,3.93,209.04,268,Standard Shipping
ORD-7EB984F2,2025-02-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.53,9.2,5.13,7263.68,9495,Standard Shipping
ORD-4E1BB230,2024-11-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.64,0.7,3.52,8167.2,9960,Standard Shipping
ORD-D7F62437,2024-04-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.34,0.0,4.04,1436.48,2144,Standard Shipping
ORD-A6F66C7D,2024-05-31,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.58,4.6,2.38,4696.55,5945,Standard Shipping
ORD-2D304F5C,2025-09-30,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,2,0,On Time,,0.8,7.2,4.93,68814.9,6951,Standard Shipping
ORD-CBE57C49,2024-09-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,16,0,On Time,,0.11,8.7,4.41,3961.04,7137,Standard Shipping
ORD-6B8FDEFA,2025-06-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,19,0,On Time,,0.2,3.2,4.33,463.8,773,Standard Shipping
ORD-8F02AFE1,2025-08-26,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.69,0.6,4.66,20151.56,2168,Standard Shipping
ORD-26A07756,2025-11-07,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.14,6.8,0.76,13330.02,2126,Standard Shipping
ORD-9188B959,2024-02-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,19,0,On Time,,0.61,8.5,5.57,6534.99,8118,Standard Shipping
ORD-81166555,2025-12-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.56,7.2,0.33,636.48,816,Standard Shipping
ORD-F661859D,2024-05-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,21,1,Late,Port Congestion,0.36,8.1,3.75,7830.44,6979,Expedited Air Freight
ORD-97513273,2024-06-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,18,0,On Time,,0.59,6.5,4.96,1288.69,1621,Standard Shipping
ORD-2564D4BF,2025-01-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.26,4.9,2.98,1696.59,2693,Standard Shipping
ORD-DD45900A,2025-04-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.45,4.0,5.04,1335.45,1842,Standard Shipping
ORD-55CBE129,2025-05-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.49,9.1,2.81,1715.73,2303,Standard Shipping
ORD-D136D9CB,2024-02-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,,0.85,6.0,2.89,5121.73,5537,Standard Shipping
ORD-D27A5C63,2025-11-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.67,8.9,2.29,4702.72,5632,Standard Shipping
ORD-DE359F21,2024-10-18,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,19,0,On Time,,0.39,4.2,4.08,5993.68,8624,Standard Shipping
ORD-E88F99ED,2025-02-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.71,1.8,1.36,8403.8,9829,Standard Shipping
ORD-2184B774,2025-12-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,19,0,On Time,,0.2,9.4,1.54,4870.8,8118,Standard Shipping
ORD-BCDC9020,2025-04-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,22,1,Late,Port Congestion,0.68,2.8,0.91,3738.5,4046,Standard Shipping
ORD-98EA6C8B,2024-09-18,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.21,6.0,3.81,5509.13,9106,Standard Shipping
ORD-1E2613B7,2025-12-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.35,6.4,3.56,3032.1,4492,Standard Shipping
ORD-B6425408,2025-11-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.74,4.2,4.87,2626.53,3019,Standard Shipping
ORD-C07098F8,2024-04-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,,0.3,9.3,2.11,5190.9,7986,Standard Shipping
ORD-6356A496,2025-12-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,18,0,On Time,,0.71,8.8,1.47,5528.43,6466,Standard Shipping
ORD-26726BC0,2025-06-18,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.72,3.7,3.85,884.08,1028,Standard Shipping
ORD-E63C0042,2025-08-31,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,19,0,On Time,,0.57,4.8,5.01,1239.51,1579,Standard Shipping
ORD-170DF9F8,2025-05-01,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,2,0,On Time,,0.28,3.5,2.13,40465.92,5748,Standard Shipping
ORD-E5D4330C,2024-09-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,17,0,On Time,,0.66,2.9,0.59,6923.03,8341,Standard Shipping
ORD-F55EDC2F,2025-07-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,19,0,On Time,,0.88,9.8,4.63,6090.26,6479,Standard Shipping
ORD-337F10EB,2025-05-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,19,0,On Time,,0.47,6.4,4.49,4181.41,5689,Standard Shipping
ORD-C5954912,2024-10-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,23,2,Late,Port Congestion,0.86,1.9,3.49,1339.11,1309,Standard Shipping
ORD-F9C0F557,2024-08-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.26,0.4,3.15,2416.05,3835,Standard Shipping
ORD-5E278DBD,2024-07-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.35,7.8,3.04,2734.43,4051,Standard Shipping
