transit_id,route_distance_nm,route_complexity,port_pair_risk,eta_delay_days,speed_anomaly_pct,position_deviation_pct,vessel_speed_knots,month,quarter,is_typhoon_season,is_peak_season,day_of_week,hist_disruption_count,avg_hist_delay_days,seasonal_risk_score,route_risk_score,carrier_on_time_rate,carrier_avg_delay,carrier_reliability_score,news_risk_score_7day,news_event_frequency,news_sentiment_avg,news_sentiment_trend,weather_wind_speed_avg,weather_storm_risk,port_congestion_level,port_wait_time_ratio,target_on_time,target_delay_days
1461,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,5,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
1462,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,5,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
1463,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
1464,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,5,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
1465,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.3,1.0,1,0.0
1466,6500,0.6,0.4,0.1999999999999993,-1.4084507042253285,1.4084507042253285,19.072769953051647,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.2
1467,6430,0.6,0.4,1.5,-9.67741935483871,9.67741935483871,17.473118279569892,5,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,0,1.5
1468,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1469,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
1470,6500,0.6,0.4,0.0,0.0,0.0,22.569444444444443,5,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.3,1.0,1,0.0
1471,6500,0.6,0.4,0.6999999999999993,-4.761904761904744,4.761904761904744,18.42403628117914,5,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.3,1.0,1,0.7
1472,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1473,6500,0.6,0.4,0.0,0.0,0.0,22.569444444444443,5,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.3,1.0,1,0.0
1474,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
1475,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.5,1.4,1,0.0
1476,6480,0.6,0.4,0.1999999999999993,-1.4084507042253285,1.4084507042253285,19.072769953051647,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.2
1477,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1478,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,5,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.45,1.3,1,0.0
1479,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,5,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.25,4,-0.15,-0.04999999999999999,15,0.2,0.35,1.1,1,0.0
1480,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
1481,6500,0.6,0.4,0.3000000000000007,-2.097902097902105,2.097902097902105,18.939393939393938,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.3
1482,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
1483,6500,0.6,0.4,1.9000000000000004,-11.949685534591199,11.949685534591199,17.033542976939202,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,0,1.9
1484,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
1485,6400,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1486,6400,0.6,0.4,0.5,-3.225806451612914,3.225806451612914,17.473118279569892,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.5
1487,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1488,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1489,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1490,6450,0.6,0.4,1.0,-6.666666666666657,6.666666666666657,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,1.0
1491,6400,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1492,6480,0.6,0.4,4.600000000000001,-24.73118279569893,24.73118279569893,14.560931899641576,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,0,4.6
1493,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1494,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1495,6430,0.6,0.4,1.5,-9.67741935483871,9.67741935483871,17.473118279569892,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,0,1.5
1496,6430,0.6,0.4,2.6000000000000014,-15.66265060240965,15.66265060240965,16.315261044176705,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,0,2.6
1497,6450,0.6,0.4,2.8000000000000007,-16.66666666666668,16.66666666666668,16.121031746031743,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,0,2.8
1498,6480,0.6,0.4,0.9000000000000004,-6.040268456375846,6.040268456375846,18.176733780760625,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.9
1499,6430,0.6,0.4,0.6999999999999993,-4.761904761904744,4.761904761904744,18.42403628117914,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.7
1500,6480,0.6,0.4,0.1999999999999993,-1.4084507042253285,1.4084507042253285,19.072769953051647,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.2
1501,6500,0.6,0.4,0.40000000000000036,-2.9850746268656736,2.9850746268656736,20.21144278606965,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.4
1502,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
1503,6500,0.6,0.4,0.0,0.0,0.0,22.569444444444443,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
1504,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
1505,6400,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1506,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
1507,6400,0.6,0.4,0.3000000000000007,-1.960784313725519,1.960784313725519,17.701525054466227,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.3
1508,6480,0.6,0.4,0.5999999999999996,-4.109589041095884,4.109589041095884,18.550228310502284,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.6
1509,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
1510,6500,0.6,0.4,1.4000000000000004,-9.090909090909099,9.090909090909099,17.586580086580085,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,0,1.4
1511,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1512,6500,0.6,0.4,0.0,0.0,0.0,22.569444444444443,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
1513,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1514,6500,0.6,0.4,0.0,0.0,0.0,22.569444444444443,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
1515,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1516,6400,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1517,6500,0.6,0.4,1.4000000000000004,-9.722222222222218,9.722222222222218,18.80787037037037,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,0,1.4
1518,6500,0.6,0.4,0.1999999999999993,-1.4084507042253285,1.4084507042253285,19.072769953051647,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.2
1519,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1520,6500,0.6,0.4,2.1999999999999993,-14.473684210526303,14.473684210526303,17.817982456140353,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,0,2.2
1521,6500,0.6,0.4,0.9000000000000004,-6.040268456375846,6.040268456375846,18.176733780760625,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.9
1522,6500,0.6,0.4,0.1999999999999993,-1.4084507042253285,1.4084507042253285,19.072769953051647,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.2
1523,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1524,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
1525,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1526,6500,0.6,0.4,0.6999999999999993,-5.109489051094875,5.109489051094875,19.768856447688567,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.7
1527,6480,0.6,0.4,2.3000000000000007,-14.110429447852768,14.110429447852768,16.615541922290387,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,0,2.3
1528,6500,0.6,0.4,1.5,-9.67741935483871,9.67741935483871,17.473118279569892,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,0,1.5
1529,6400,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1530,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1531,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1532,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1533,6480,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1534,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
1535,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1536,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
1537,6500,0.6,0.4,0.09999999999999964,-0.7092198581560113,0.7092198581560113,19.208037825059105,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.1
1538,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1539,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
1540,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1541,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1542,6380,0.6,0.4,2.0,-11.764705882352947,11.764705882352947,15.931372549019608,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,0,2.0
1543,6430,0.6,0.4,1.6999999999999993,-10.828025477706994,10.828025477706994,17.250530785562635,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,0,1.7
1544,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1545,6500,0.6,0.4,0.0,0.0,0.0,22.569444444444443,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
1546,6450,0.6,0.4,0.09999999999999964,-0.7092198581560113,0.7092198581560113,19.208037825059105,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.1
1547,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1548,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.883008356545961,0.3579387186629526,88.3008356545961,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
1549,6500,0.6,0.4,0.3000000000000007,-2.097902097902105,2.097902097902105,18.939393939393938,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.3
1550,6500,0.6,0.4,0.9000000000000004,-6.040268456375846,6.040268456375846,18.176733780760625,6,2,0,0,3,0,0,0.1,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.9
1551,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,1,0.0
1552,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.885286783042394,0.32842892768079796,88.5286783042394,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1553,6380,0.6,0.4,0.0,0.0,0.0,18.055555555555557,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.5,1.4,1,0.0
1554,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1555,6500,0.6,0.4,0.0,0.0,0.0,20.833333333333332,6,2,0,0,3,0,0,0.1,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
1556,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1557,6500,0.6,0.4,0.5,-3.448275862068969,3.448275862068969,18.67816091954023,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.5
1558,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.35,1.1,1,0.0
1559,6500,0.6,0.4,1.4000000000000004,-9.090909090909099,9.090909090909099,17.586580086580085,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.3,1.0,0,1.4
1560,6450,0.6,0.4,0.0,0.0,0.0,19.345238095238095,6,2,0,0,3,0,0,0.1,0.4,0.8630490956072352,0.3689922480620155,86.30490956072352,0.3,5,-0.2,-0.05000000000000002,18,0.3,0.45,1.3,1,0.0
1561,6500,0.6,0.4,0.0,0.0,0.0,22.569444444444443,7,3,1,0,3,0,0,0.2,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.3,1.0,1,0.0
1562,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,7,3,1,0,3,0,0,0.2,0.4,0.910941475826972,0.30687022900763355,91.0941475826972,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.3,1.0,1,0.0
1563,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,7,3,1,0,3,0,0,0.2,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.35,1.1,1,0.0
1564,6480,0.6,0.4,0.5999999999999996,-4.109589041095884,4.109589041095884,18.550228310502284,7,3,1,0,3,0,0,0.2,0.4,0.8988235294117647,0.3176470588235294,89.88235294117646,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.5,1.4,1,0.6
1565,6430,0.6,0.4,0.40000000000000036,-2.777777777777777,2.777777777777777,18.80787037037037,7,3,1,0,3,0,0,0.2,0.4,0.8594594594594595,0.3786486486486486,85.94594594594595,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.5,1.4,1,0.4
1566,6500,0.6,0.4,0.0,0.0,0.0,19.345238095238095,7,3,1,0,3,0,0,0.2,0.4,0.8786407766990292,0.37572815533980586,87.86407766990291,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.35,1.1,1,0.0
1567,6430,0.6,0.4,0.0,0.0,0.0,19.345238095238095,7,3,1,0,3,0,0,0.2,0.4,0.8829516539440203,0.3424936386768448,88.29516539440203,0.45,7,-0.35,-0.14999999999999997,22,0.5,0.5,1.4,1,0.0
